author,description,pubdate,sentiment
@erubiuniverse4192,Semoga para bumn gak pada geruduk kominfo minta tarif nya di naikin,5/26/2024 1:57,negative
@maikhatv1014,Anti petir ga bang ?,5/26/2024 1:57,positive
@yoga9869,dikantor ku 600mbps pas speedtest download 20mbps,5/26/2024 1:57,neutral
@user-gw6ov9xr3q,Mati dah internet fiber. Bikin kotor jalan dg kabel2 yg semeraut,5/26/2024 1:56,negative
@ryantriantono9181,Diatas langit msh ada starlink,5/26/2024 1:54,neutral
@maqilarmadhani9287,Badai aman gak bang,5/26/2024 1:54,positive
@khyrlputra5810,Bikin konten kartel cocok tuh,5/26/2024 1:53,positive
@msyahrulbarhun,Internet kenceng buat apa?,5/26/2024 1:52,negative
@user-gw6ov9xr3q,Mantapp nih gak ada kabel2 semraut dijalan lagi. Mati dah perusahaan2 internet yg pakai kabel,5/26/2024 1:52,negative
@sintapuspasari887,Telkomsel mahal makin banyak saingan good ðŸ‘ btw brapa harga starlink,5/26/2024 1:45,neutral
@MrCodeath,"Bts di korup padahal utk rakyat . Giliran punya luar di beli. Kenapa gk mentri juga import aja sekalian . Drpda di korup""",5/26/2024 1:44,negative
@MancingSikDab,"Bang dapit, udah ada yang nyoba pas waktu cuaca mendung atau hujan?",5/26/2024 1:39,neutral
@tujuhenamchanel887,Inovasi yg brilian mas Elon,5/26/2024 1:38,positive
@burhannudinskom9647,"om coba test internasionalnya ke atlanta om,",5/26/2024 1:38,neutral
@SinarJayaOfficial,"KAI, Pelni, Garuda, pake starlink. Jadi dilaut, udara , bawah tanah bisa connect internet dimana pun",5/26/2024 1:37,neutral
@kadesantok1395,ruternya bisa untuk berapa HP bang? berapa user. tolong di jawab kalau kebacaâ¤,5/26/2024 1:37,neutral
@octavianus9490,Bentar lagi para provider di indonesia bakal demo berjilid-jilid buat block starlink Semoga mereka berbenah diri buat internet jadi semakin cepat semakin murah. Semua orang bisa merasakan internet,5/26/2024 1:34,positive
@SatriaWan86,Apa beli alat itu aja terus internetnya gratis selamanya,5/26/2024 1:30,neutral
@sharingiscaring7582,"percepatan digitalisasi, duit lama2 digital semua, habis itu internetnya dimusnahin. kelar hidup semua orang.",5/26/2024 1:25,negative
@petualangalam6837,Cocok untuk di kapal penumpang bang,5/26/2024 1:22,positive
@aqshol5250,Si kang ilon ini pinter jualannya haha,5/26/2024 1:16,positive
@Eosy25,Gak takut dipantau emang ðŸ’€,5/26/2024 1:13,positive
@riangchannel,Bisa jadi dl sengaja dihambat masuk agar proyekÂ² pemancar bs diangarkan dan terbukti dikurup. Pake starlink sdh tidak ada alasan pengadan proyekÂ² tower 2 abalÂ² kaya dulu.,5/26/2024 1:11,negative
@antonp4255,"plus minus nya bisa dirasain sendiri ya bang, semua kan tergantung brp koneksi yg nyangkut stabil atau ngga nya sama dapet brp pas download film atau software, jangkauan brp meter ? , yang konek bisa smpe brp ? .. ada fulltrafick atau ngga nya pas akhir bulan - awal bulan ya bang :D dibandingkan dengan paket fiber yang 700-750 k perbulannya dapet brp mbps yaa :D",5/26/2024 1:11,positive
@antonp4255,sama kalau ada troubel it cs nya kemana bang ? :D,5/26/2024 1:13,neutral
@sharingiscaring7582,"udh kepikiran buat usaha RT RW net, trnyta bisa kedetect dan diblokir klu smpe pemakaian g wajar.",5/26/2024 1:08,negative
@namakujimy,"untuk devicenya sendiri masih terbilang lebih kecil dari set parabola yg normal, baik dari ukuran maupun kekuatan koneksinya. jadi kalo Starlink kehalang mendung hujan yg tebel, ya bisa jadi sinyalnya melemah,  bahkan bisa lebih lemah dari inet yg pake kabel fiber optik",5/26/2024 1:03,negative
@nabbilaputri8590,Perbulan brp bayar nya,5/26/2024 1:03,neutral
@achmadhidayat1781,Bang dicoba disimpan di dalam rumah hasilnya gmn,5/26/2024 1:03,negative
@Hannsano,mas mas teknisi wifi terancam pensiun ðŸ—¿ðŸ—¿ðŸ—¿,5/26/2024 1:01,negative
@MrZadark,"Upload lebih lambat dari tower, mngkin nantinya bisa jauh lebih cepat",5/26/2024 0:59,negative
@fachrijahri1580,"Bye bye TLKM, MTEL, TOWR. ðŸ˜‚",5/26/2024 0:54,neutral
@crowe3773,"Bagus buat pelosok doang Kalo buat di kota yang sudah terjangkau fiber, gak terlalu bagus starlink ini Karena harus beli alat nya dulu langganan nya lagi Skrang fiber diluar indiehome dah pada murah kenceng",5/26/2024 0:51,positive
@JohnDoe-jk8dn,Kaum plet ert : satelit itu hoax ðŸ˜‚,5/26/2024 0:49,negative
@frengkyromanus4076,"Gw nnton ini pake telkomsel di kampung, sambil buffering berkali kali bangðŸ˜…",5/26/2024 0:48,neutral
@frengkyromanus4076,"Wah wah, telkomsel kena mental ndak ni?",5/26/2024 0:43,negative
@aryargubhy7573,"Yok pindah ke starlink jelas kualitasnya ðŸ˜‚, wkwk",5/26/2024 0:33,neutral
@WongKatrok-iw6tr,Bg Izin tanya : 1.Koneksi internet tersebut dapat digunakan berapa user? 2. Dari harga kouta 750 Rb dapat berapa Gb? Dan masa aktif 750 rb tersebut berapa hari/bulan?,5/26/2024 0:21,neutral
@novelpratama4536,Unlimited.. udh dijelasin padahal di video,5/26/2024 1:05,negative
@WongKatrok-iw6tr,@@novelpratama4536 untuk User maksimal berapa User bg?,5/26/2024 22:56,neutral
@aerozon4085,indihome insecure,5/26/2024 0:21,positive
@ahmadalfianbarik4705,KAUM FE Be Like : hah satelit Hoax. ðŸ˜‚,5/26/2024 0:19,negative
@alifakbar45,Salfok ada kurumi,5/26/2024 0:18,neutral
@IkramSukri,Mntap bosq,5/26/2024 0:18,positive
@sary9304,cocok buat indonesia ini,5/26/2024 0:18,positive
@wildannugroho_plus,bang kerdusnya jgn taruh di atas tanah gitu napa bang ðŸ˜­,5/26/2024 0:17,negative
@mohammedalfin,"Cukup pake seorang Elon Musk untuk bikin seorang menteri kominfo dari jaman Tifatul Sembiring yg hebohnya you know lah, sampek Joni G Plate yg korupsi BTS brsa gak guna banget. ðŸ˜‚",5/26/2024 0:17,negative
@aswarandar2530,"Coba kalau berani, yaa kalau berani sih ke Papua sana coba starlink nya Boss, apakah mampu, kalo gak mampu bilang yaa Bosss .. ðŸ¤­",5/26/2024 0:16,neutral
@BANISELANGKANGAN,NGIRI CHUAKS,5/26/2024 5:26,negative
@agathaamaslia493,Bisa ga lah buat di perhutan kalimantan yg pelosok.. soalnya susah banget sinyalnya..,5/26/2024 0:09,negative
@KangAndre57,"Keren uji cobanya.. bagus lagi kalo uji cobanya di rumahan yg kemungkinan kanan kiri ada pohon atau gedung2 tetangga, jadi bener2 bisa sesuai fakta pengguna yg tinggal rumahan. Krn kabarnya kalau ada pohon tinggi bisa menganggu sinyal antena.",5/26/2024 0:02,positive
@brilikepel288,Telkomsel Busuk,5/25/2024 23:54,negative
@bakugaming3728,Cocok untuk buka bisnis warnet,5/25/2024 23:54,positive
@aqupingwin,0:36 kalian sadar gak sih ada yang aneh di background It\'s nothing.,5/25/2024 23:52,negative
@mochamadihsan9727,Saat telkom narik2 fiber optic yang ngerusak trotoar dan jalan karena kualitas pekerjaan yg ancurrrr.. Bakalan dilindas starlink ðŸ˜‚,5/25/2024 23:52,negative
@rivkhypakaya1095,Bagus di pakai di desa lelilef Sawai Maluku Utara kayaknya ni ðŸ˜‚,5/25/2024 23:42,positive
@demaul487,Ini bakal bermanfaat banget buat pos pos satgas di pedalaman,5/25/2024 23:39,positive
@muhamadhasbalah1549,Sama aja harus cari colokan listrik,5/25/2024 23:35,neutral
@edomuhammad9484,FYI: Saham Telkom langsung ambles cuyðŸ˜‚,5/25/2024 23:31,neutral
@ahmadbangkit7130,praktis ya...bisa. di bawa2.. dan..di pindah... pindah. rumah\'..bisa..di bawa.. baguslah..,5/25/2024 23:28,positive
@pungkiyanuardi3421,Halo TSel...siap2 kena banjir air bah klo ga berubah,5/25/2024 23:26,negative
@nikeapril4947,Padhal niatnya mau beli trus jual wifi di gunung tpi udah dipringatin g boleh dishare gak jadi beli ahðŸ˜ƒ,5/25/2024 23:24,neutral
@fiyanmenyun9966,semoga cepet kesebar dan lama lama ada subsidinya,5/25/2024 23:20,negative
@chanelduloersabatoer3758,"Pohon diplosok itu lebih tinggi dari rumah umumnya terus dimana epektifnya alat ini,dengab biaya bulanan yang cukup hedon.",5/25/2024 23:19,negative
@agungwicaksono9177,Yg penting hadap langit...emang iya di pelosok gak ada space lapang...lu kira semua rumah dibawah pohon,5/27/2024 0:47,negative
@astonghusnyi5612,"Amit2 ya tapi misalkan antena starlink yang di atas kena sambar petir, terbakar gimana ya? Misalkan modem indihome kena petir kan ada diganti modem baru gratis",5/25/2024 23:17,negative
@agungsetiawan_,khawatir alat ini bakal buat mainan atasan di negara kita wkwkkw,5/25/2024 23:17,negative
@udalucky3036,menimbulkan konfirasi lagi ni nanti kayanya ðŸ˜…,5/25/2024 23:14,negative
@nikeapril4947,Kenapa gak coba ditengah laut kalo gak di gunung biar lebih terbukti,5/25/2024 23:13,positive
@kylee97179,Kira2 untuk ngegame ngelag gak ya?,5/25/2024 23:09,neutral
@fenlyangow5146,Ini bisa berapa perangkat ya?,5/25/2024 23:05,neutral
@Adidan,Cuaca berpengaruh ga ya Bang?. Saat hujan mungkin..,5/25/2024 23:04,neutral
@saepulrahmat4542,Mungkinkah starlink ini justru kolaborasi dgn penyedia internet lokal? Supaya penyedia internet lokal jg ada peningkatan kualitas,5/25/2024 23:01,neutral
@chanelsikren6196,Kalo ditaruh di ruang bawah tanah masih bisa ngk bg?,5/25/2024 22:58,neutral
@user-xy8ux7qu2d,Telkomsel sok manja,5/25/2024 22:58,negative
@ichsananggi7642,Pasti sudah ada ya pelajari terus tiru dan duplikat nanti start link,5/25/2024 22:54,neutral
@NiyuOpay,"Di bahas di boss darling tahun 2015 tentang internet gratis hanya perlu menambah tower saja tanpa kabel , dan ilmuan penemu nya dibunuh karena tdk setuju kalau internet harus berbayar.",5/25/2024 22:49,negative
@totokharjiono7949,Telkomsel dah panas dingin.. ðŸ˜‚,5/25/2024 22:46,negative
@agusart9147,Kalo di gunakan di hutan apa ttp dpt sinyal,5/25/2024 22:42,neutral
@acsoccer3157,Kalo di gunung sih kayaknya lebih enak ya karena lebih dekat ke satelitnya ðŸ˜…,5/25/2024 22:41,positive
@Loydmagenta,mari kita coba starlink di KOREA UTARAðŸ—¿,5/25/2024 22:40,neutral
@04._521,Jangan bang nati es ya cair,5/25/2024 23:30,negative
@itonito6743,"Starlink ngeblokir situs nga ya, atau kebuka semua karena DNS luar?",5/25/2024 22:38,negative
@ApulGaming-xz5ko,"buat kaum fomo starlink gk cocok apalagi lo tinggal di kota dapat indihome atau biznet terjangkau. Tapi buat NGO, freelance , research yang lg di remote area ini baru urgent dan emang sesuai kebutuhan mereka.",5/25/2024 22:37,positive
@yazidabdur4849,"harapannya dengan starlink masuk pasar indonesia, perusahaan lokal internet satelit jadi gregetan develop teknologi dan menjual internet dengan harga yang bersaing pula",5/25/2024 22:35,positive
@elabstrak7435,Jarak koneksinya berapa meter ka,5/25/2024 22:33,neutral
@rendyaulia2699,Berapa user bisa conect,5/25/2024 22:27,neutral
@AsepSaepurohman-de8df,berapa device maksimal,5/25/2024 22:25,neutral
@williamharliyanto4844,Kalau kena hujan?,5/25/2024 22:24,negative
@fadliromi7338,"Kalo ada yg sudah beli minta tolong revewnya kalo SDH make bbrpa hari ini kak .gmna ketatguhan starlink .spa tau bisa bantu kami yg di pedalaman desa"" sini kak",5/25/2024 22:23,neutral
@hidupsehat6299,Haha telkomsel dah harus kesentil ini.. Masih mau lanjut jualan dengan haga mahal tapi lemot Dan terbatas jangkauan..,5/25/2024 22:20,negative
@Argofen15,"HORMAT GURU, youtuber lain pasti bilang *DI KAMPUNG* tapi LEGEND satu ini *DI DESA* nyentuh banget bagian ini. SUMPAH HORMAT GURUðŸ«¡ðŸ«¡ðŸ«¡ðŸ«¡",5/25/2024 22:20,positive
@AsepSaepurohman-de8df,"ðŸ˜’kok lemot, ðŸ˜’pak ini internet nya masalah.. ðŸ˜‡baik kak.. kami cek ada ultraman nabrak meteor.. mohon di tunggu ðŸ™",5/25/2024 22:19,negative
@BangGAYUS12,"yang engga ada internet di kampungnya sih berguna ya, coba kalau di kampungnya blm ada listrik beuhh kagak guna tuh. atau yang kampungnya sering mati lampu mulu",5/25/2024 22:16,negative
@LABAKEMBAREN,Kan g mungkin bg ke utan ataupun ke laut bawak bawak receivernya berat dong,5/25/2024 22:09,negative
@muhamadolii198,"Coba pake strlink di yang gk dapat sinyal hp bang soalnya kaya gk guna kalo uda beli data di hp yang murah, pake starlink di jangkawan yang gk ada sinyal HP",5/25/2024 22:08,negative
@jenderallapangan4851,"David minta kerjaan lah, kerjaan tanpa sekolah.",5/25/2024 22:06,negative
@renodwipangga,"Gw nunggu Space X buat gadget dimana internetnya langsung ke satelit, gak pakai wifi lagi",5/25/2024 22:04,neutral
@BangGAYUS12,"bener dan ada paketnya, gua siap beli",5/25/2024 22:10,positive
@rachmatryfaldi4563,Wah naik gunung bakal bagus nih sinyalnyaaaa. MANTAP,5/25/2024 22:01,positive
@mohamadkanylegiawan3779,"Solusi internet tanpa kabel yg semakin lama semakin semerawut keberadaannya, bahkan banyak kabel yg sudah tidak d gunakan masih bergelantungan ke rumah org dan lama-lama jadi ""sampah kabel""",5/25/2024 22:00,negative
@mixviper6938,perlu ada privasi yang kuat setelah Starlink masuk ke Indonesia sehingga data privasi tidak disalahgunakan oleh industri asing,5/25/2024 21:59,neutral
@andrifishing777,"Di Kalbar udah lah Indih*me sering gangguan, mau pasang jg susah, petugasnya blg Odp penuh lah. Bagusan pasang starlink, sambil jual password wifinya ðŸ˜‚",5/25/2024 21:54,negative
@davidlimbong1111,"Kepake bgt sih ini di pelosok ,,sekolah""yg di kampung yg belum kejangkau internet merata",5/25/2024 21:54,positive
@pangestuadib7535,Org org wifi kebakaran jenggot wkwkwk,5/25/2024 21:49,negative
@bangfirmaniman6822,750rb apanya bang? Di link 4jtan,5/25/2024 21:43,negative
@BangGAYUS12,alatnya lahh bwangg nyimak engga si?? paketnya ya 750rb,5/25/2024 22:12,neutral
@Zeus-ju4hw,tukang palak pangkas sedang bersiap penggerebekan ðŸ˜‚,5/25/2024 21:33,neutral
@agusnw,"Selain di pedalaman, rasanya teknologi ini juga bisa dipakai dikota, gedung2 dan perkantoran pakai ini, mungkin semrawut kabel internet diatas trotoar berakhir? Semoga",5/25/2024 21:30,positive
@erickpranaga9368,guddey frizz kok gak ada ko david?,5/25/2024 21:28,negative
@iyalaristama8228,Mahal amat ISP Apit ini 1 juta/bln untuk 100 Mbps ðŸ˜‚,5/25/2024 21:28,negative
@pujhieatmoko5916,Apakabar 5g,5/25/2024 21:27,neutral
@ripal2474,Bakul is bakul.... ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…,5/25/2024 21:23,negative
@dimasandre1286,"Bisa ni buka usaha wifi di gunung pendakian, tinggal bawa starling sama genset ðŸ˜„",5/25/2024 21:19,neutral
@EkoSusanto-xf5wl,"Harusnya Bahas jarak si Ruter sama HP nya bg, brapa paling jauh nya. Klo deket ruter mah wajar lancar. Jarak nya harua dicek brapa pling jauh",5/25/2024 21:18,neutral
@arlyn0992,Gini seharusnya suatu perushaan layanan jasa bekerja. Gak perlu ribet. Slama ini pke produk local sllu kalau da mslah tunggu sampe seminggu bru teknisinya dtg ðŸ˜¢ðŸ˜…ðŸ˜‚,5/25/2024 21:17,neutral
@SEMIOPTERA,emg starlink sudah ada teknisinya di indonesia?,5/28/2024 8:01,neutral
@Haryo_MV,Siap2 keluar si kw2...,5/25/2024 21:16,negative
@BangGAYUS12,dari china,5/25/2024 22:13,neutral
@BANISELANGKANGAN,â€‹@@BangGAYUS12EMANG INDON BISA MEMBUAT STARLINK SENDIRI? TIANG BTS AJA DI KORUPSI CHUAKS,5/26/2024 5:36,negative
@fraintangdilintin3811,Buset jadi mau beli,5/25/2024 21:15,negative
@GGenbi,Bang kalau diletakkan diluar daerah petir gludug bagaimana aman?,5/25/2024 21:05,negative
@yohanmaulana751,"Jangan mau berharap dan bandingkan speed seperti ini, kalo langganan wifi cuma 100rb an ðŸ˜‚",5/25/2024 21:05,negative
@auliaoktaviaassyifa718,Starlink bikin paket hemat....1 link bisa 7 hape/cpu ....25 -300 Mbps didown jadi 8 -25 Mbps ðŸ˜‚ðŸ˜‚ðŸ˜‚ ramee jadi RT RW net,5/25/2024 21:05,neutral
@SunaAgustin-fi6jp,apa kabar korupsi tower BTS,5/25/2024 21:01,negative
@aripinmaulana5368,Polink,5/25/2024 21:01,neutral
@kaliskalson8180,Sekarang kita gak perlu nunggu janji parah politisi buat gratisin internet.. Cukup dengan alat pak elon aja... Sudah ready,5/25/2024 20:52,positive
@naldinataa,"Bang, umpama ditaro tempat tinggi trus kesamber petir, aman kah!?",5/25/2024 20:42,negative
@muhammadrozi2417,Cara belinya gmn bang?,5/25/2024 20:40,negative
@amsilringhet2080,Cocok untuk di sumba yang susah sinya.. Hanya harganya??,5/25/2024 20:40,positive
@Pusat_Informasi,Saya dsni 10mbps aj udh ngebut. Apa lgi gitu ratusan mbpsðŸ˜®,5/25/2024 20:38,negative
@04._521,Kusuh orang utara ðŸ˜‚,5/25/2024 23:35,negative
@NdaruNdarunugraha,Mencari kenalan alien dilluar angkasa ðŸ˜…ðŸ˜…ðŸ˜…....,5/25/2024 20:34,neutral
@rurydermawan9977,"Pasangin sama Ecoflow. Beuuh, nomaden ente bang",5/25/2024 20:33,neutral
@uyisyamsuri8425,Pukulan telak untuk provider yg sdh ada ðŸ˜…ðŸ˜…ðŸ˜…,5/25/2024 20:28,positive
@sniperutara8614,Saya akan beli ini barang,5/25/2024 20:26,neutral
@Soundaudiomdn,Basarnas harus beli ini....,5/25/2024 20:22,neutral
@evaherayani7696,Power bank sebesar itu apa namanya bang?,5/25/2024 20:19,negative
@theark7728,"Ini berkah buat warga pelosok daerah, informasi semakin mudah",5/25/2024 20:13,positive
@EmiTFF,7jt pemasangan 1jt per bulan bang,5/27/2024 15:07,neutral
@norsidik8938,makasih infonya bang bermanfaat,5/25/2024 20:11,positive
@syahidinsyahidin1159,Teori starlink udah ada dr dulu..karna prinsip jaringan sebenarnya di pantulkan.....tapi elit global berbisnis...,5/25/2024 20:10,negative
@MediaHidup,Yah lapangan kaya gitu deket perumahan masih ada jaringan internet bang .. reviewnya dihutan banget dong bang,5/25/2024 20:10,positive
@user-ru1rm7vf9z,Buat di gang bisa ga,5/25/2024 20:08,neutral
@mintingnft1246,device yang paling murah aja per bulan nya 750k ðŸ˜‚. orang pelosok yang gaji nya 1.9jt/bln (2024 naik cuma 100k). teriak TAIIIIII TAIIII TAIIII,5/25/2024 20:04,negative
@04._521,Ini khusus orang utara,5/25/2024 23:36,negative
@bagassagar4212,"Pertamina ngedikte harga saingan biar lebih mahal, telkomsel berani gak??? Ya enggak lahðŸ˜‚ðŸ˜‚",5/25/2024 19:57,negative
@tegarwicaksonobaskoro5733,Kalo masih dijawa masih ada internet bangðŸ˜¢,5/25/2024 19:54,neutral
@haniaaaaj,ini ciptaan negara mna alatnya?,5/25/2024 19:49,negative
@mintingnft1246,mars,5/25/2024 20:08,positive
@rudrabows,Kalau mending signal berkurang ga Ka?,5/25/2024 19:32,negative
@taurusboys_,mending biasanya mau ujun,5/25/2024 20:04,negative
@06saha,"""internet cepat buat apa?"" - Pejabat Konoha",5/25/2024 19:31,negative
@ucihasenjusenju641,Birokrasi dan palemen korup bakal buat peraturan yg menyusahkan untuk mnghambat kemajuan teknologi...demi BUMN korup tetap exist,5/25/2024 19:20,negative
@ngestisus6960,Sebentar lagi pasti byk yg bisa bikin sendiri...,5/25/2024 19:12,neutral
@MdnStudio93,"Maksimal bisa connect brapa perangkat kak? Kalo yg lain"" kan di batasi 8-10 perangkat. Kalo starlink dibatasi juga gak kak?",5/25/2024 19:10,neutral
@mintingnft1246,cuma 2,5/25/2024 20:09,negative
@ricel87,Kalo korupsi bts 15milyar di pake beli ini aja sudah lebih dari 3000 sekolah di pedalaman punya akses internet,5/25/2024 19:07,neutral
@fernandopahlevi,"Saya sudah memakai starlink untuk rumah, jaringan stabil dan kenceng... Untuk minusnya kalo hujan deres, terkadang turun jadi 10-20mbps tapi itu tidak berpengaruh Buat kerja,editing,game dijamin mantap poll Notice: rumah daerah diperkotaan",5/25/2024 19:01,positive
@mintingnft1246,kalo ga hujan bisa berapa max speed download  upload nya ka ?,5/25/2024 20:10,neutral
@mintingnft1246,kalo ga hujan max speed nya berapa mb ?,5/25/2024 20:10,neutral
@AltairAlvaro-ik5gy,valo gak bisa 49 parah,5/25/2024 19:00,negative
@djontablo,Intinya...dgn starlink tdk ada lg leher yg kejerat kabel optic dan kabel semrawut ðŸ«£,5/25/2024 18:57,neutral
@Mustakhidinpwr,Bang daftarnya kalo gak ada jaringan sma aja gak bisa daftar ðŸ˜‚ðŸ˜‚ðŸ˜‚,5/25/2024 18:38,neutral
@PasrahSungkemVlog,tetap aja butuh colokan listrik.... kirain....,5/25/2024 18:36,negative
@SOALLISTENINGEPSTOPIK24,kaya nya mending ini buat di desa yang memang sudah ga ada sinyal wifi fiber bukan RT RW net buat sumber internet yang memangÂ² butuh,5/25/2024 18:26,neutral
@aganyoung4294,4x UMR Rembang Jawa Tengah ðŸ«£ðŸ«£ðŸ«£,5/25/2024 17:43,neutral
@rudi2334,"itu maksudnya rentang ""jangkauan nya ya?"" busyettt 185 meter persegi ðŸ˜®, se RWðŸ˜‚ðŸ˜…",5/25/2024 17:27,negative
@Bangsudesgaming,Star link coba dong diatas gnung pling tinggi diindonesia apakah ada sinyal,5/25/2024 17:17,neutral
