author,description,pubdate,sentiment
@fernandopahlevi,pakai starlink rumah jaring stabil kenceng minus jika hujan deres terkadang turun 1020mbps pengaruh kerjaeditinggame jamin mantap poll notice rumah daerah kota,5/25/2024 19:01,positive
@mintingnft1246,jika tidak hujan max speed download upload  ka,5/25/2024 20:10,neutral
@mintingnft1246,jika tidak hujan max speed  mb,5/25/2024 20:10,neutral
@AltairAlvaro-ik5gy,valo tidak 49 parah,5/25/2024 19:00,negative
@djontablo,intinyadgn starlink tidak lg leher yang jerat kabel optic kabel semrawut,5/25/2024 18:57,neutral
@Mustakhidinpwr,bang daftar jika tidak jaring sma saja tidak daftar,5/25/2024 18:38,neutral
@PasrahSungkemVlog,saja butuh colok listrik kirain,5/25/2024 18:36,negative
@SOALLISTENINGEPSTOPIK24,seperti  mending desa tidak sinyal wifi fiber rw net sumber internet butuh,5/25/2024 18:26,neutral
@aganyoung4294,4x umr rembang jawa,5/25/2024 17:43,neutral
@rudi2334,maksud rentang jangkau  ya busyettt 185 meter persegi rw,5/25/2024 17:27,negative
@Bangsudesgaming,star link coba atas gnung pling indonesia sinyal,5/25/2024 17:17,neutral
@siaapetualang,orang indonesia visioner mas elon starling temu jakarta,5/25/2024 17:15,neutral
@rockyroad8153,main game rada ya latencynya lmyn gede,5/25/2024 16:48,negative
@wahonoono7427,say goodbye to telkom indonesia,5/25/2024 16:42,neutral
@riskariskadebri,ku tunggu versi xiaomi jika murah kualitas dari harga,5/25/2024 16:30,positive
@muhammadhafied142,nanya beli emang  bulan  kena biaya,5/25/2024 15:29,neutral
@WhatWeWhoWhy,provider ngadu kominfo introspeksi analogi warmad kaga buka 24 jam takut saing sape tuh,5/25/2024 15:21,negative
@BagasRahman-cs6ce,mind blowing,5/25/2024 15:11,positive
@BagasRahman-cs6ce,elon is mr stark in real life,5/25/2024 15:10,neutral
@ravenaditya4219,haha saja elit global konoha mending starlink  assli cepet bener ayo pindah tolkon starlink,5/25/2024 14:28,negative
@gunawanbudiharjo9472,dadak yutuber ngereceh jadi sales paket data,5/25/2024 14:28,negative
@benyband4331,starlink starbuck keliling,5/25/2024 14:27,neutral
@bigroutenchannel1377,sekolah sekolah pencil wajib banget jadiin wajib masuk anggar sekolah sekolah  akses seko sekolah jamin lancar,5/25/2024 14:23,positive
@kamuaku4321,tidak bayang jika starlink buat versi seperti modem merk bolt gitu internetan dmn saja,5/25/2024 14:14,neutral
@bigroutenchannel1377,terus kalua satelit terbang rendah segitu menganggu jalur terbang pesawat,5/25/2024 14:13,negative
@tatunaprianto6664,sampe jatuh opm barang,5/25/2024 14:10,negative
@komangbonatama293,tidak pakai gali pinggir jalan yang buat jalan sudah rapih mulus gali rusak mending rapihin mah subcon  kerja ada yang cuan,5/25/2024 14:08,negative
@wahyuge8835,saham telkomsel stonk,5/25/2024 14:06,neutral
@andialhamdi2472,tidak 80 ms  david mas ijo ,5/25/2024 14:06,negative
@dreamdreamone,telkom turun bangkrut ,5/25/2024 13:50,negative
@ridisantika, suara burung murai desa 1205 wkwk,5/25/2024 13:40,neutral
@GDOPANJU,gampang kesamber tidak ya,5/25/2024 13:32,neutral
@user-nw2oj9tn3f,letak atas genteng rawan sambar petir tidak bang,5/25/2024 13:19,negative
@adamjordan7506,cobain laut bang,5/25/2024 13:10,positive
@AhkamRyuzi,monopoli hidup manusia genggam ,5/25/2024 13:06,positive
@adiatmakurniawan3556,tidak desa desa yang tidak jangkau fiber optic langgan saja uang bayar biduan desa,5/25/2024 12:53,negative
@RudianGepeng,cocok papua biar tidak tinggal teknologi informasi,5/25/2024 12:37,positive
@gloriamayor1884,do we need any celular data for the starlink app,5/25/2024 12:29,neutral
@arianfrihandi6344,otw ganti telkomsel starling,5/25/2024 12:24,neutral
@user-pv2wj3sr1p,kiamat provider fiber optic,5/25/2024 12:20,negative
@bayangarmadi9016,hujan bagaimana bg,5/25/2024 12:19,negative
@Caveman_warrior,bagus starlink masuk indonesia provider lokal serius sedia koneksi internet reliable jangkau pelosok jika tidak kasih kompetitor gini provider lokal tidak bisamau kembang bilang ngasih servis ala kadar masyarakat cuan,5/25/2024 12:19,positive
@user-el6mp2nk5m,bg pakai jakarta saja tidak,5/25/2024 12:17,neutral
@ugunrose4875,d pake 20 gadget tidak ya maksud 20orang tuh rumah rtrw,5/25/2024 12:16,neutral
@bayudarmawan9177,internet kenceng menkominfo 2014 pikir seperti gitu saja liat jika perintah tidak maju mandiri liat saja starlink opsi nomer 1 tementemen dalam kerja kapal dll,5/25/2024 12:02,negative
@bayangarmadi9016,mantap suka bg hutan,5/25/2024 11:59,positive
@Fauzy_JajagCellular,user wifi ya,5/25/2024 11:53,neutral
@adwgoodtimes6260,sdh usaha provider negara hrs mengurangimenghilangkan kabel fo yang bentang gantung tidak rapi dimanamana,5/25/2024 11:49,negative
@es.kelapamuda7792,tidak ribet2 telpon cs indigo yang belibet naujubila khusus daerah yang tidak provider,5/25/2024 11:46,positive
@feryhadi7891,nabung beli alat,5/28/2024 6:39,neutral
@Naturalsm,ukur simpel dimasukin dalam saku celana starlink,5/25/2024 11:44,neutral
@biancaenzi3719,kabar dg provider negara bang,5/25/2024 11:43,neutral
@romirafael5832,nyoba starlink gunung,5/25/2024 11:30,neutral
@fajarsantoso5545,kumunitas flat earth bubar,5/25/2024 11:23,neutral
@thaufiq2266,indonesia buat bts korup,5/25/2024 11:21,negative
@febinugrahann,lelet atur provider kapitalis,5/25/2024 11:20,negative
@rahmatwkp,starlink starbuck keliling jawa,5/25/2024 11:06,neutral
@rahmatwkp,langitbisakah kau turun sinyal,5/25/2024 11:05,neutral
@nugrohofebri5806,bangapa berani bongkar alat,5/25/2024 11:05,negative
@eondiax,tonton cepat 29 mbps,5/25/2024 11:02,neutral
@akiki1028,jika hujan gimana,5/25/2024 11:00,negative
@kamusiapayaiyakamu,internet cepat wkwkkwk inget bilang gitu,5/25/2024 10:59,negative
@RecheckAndrecheck-xr4ep,starlink was made by kosasih from indonesia,5/25/2024 10:51,neutral
@Oddin44,fibers cbn keren pakai tembus 50 mbps ketimbang,5/25/2024 10:48,positive
@rabatamedia,kumpulin 5 rumah samping rumah patungan lumayan hemat,5/25/2024 10:37,positive
@kaimudinkamaho3504,kapal bang,5/25/2024 10:36,negative
@prfromaga9910,antena  jika kena hujan gmna,5/25/2024 10:36,negative
@muhammadsabillarosyad7761,hacker indo bobol satelit tidak ya,5/25/2024 10:34,neutral
@04._521,coba basedri bang,5/25/2024 23:45,neutral
@jecky7817,program ganjar ellon mask,5/25/2024 10:34,neutral
@tyodjchannel4956,mantab ninggal cari bahan doang bang,5/25/2024 10:22,negative
@Cell-dc7er,kira2 20 hp tidak,5/25/2024 10:15,neutral
@BlackShadow-ur4lt,starlink guna sinyal kuat kencang gimana kuat kencang ya,5/25/2024 10:14,negative
@rezachannel6455,awokawok maen ml,5/25/2024 10:14,negative
@Getoutoflifealive,colok kabel lan tidak ya sambung komputer guys,5/25/2024 10:11,neutral
@duryuable,saya msh bingun cepat starlink smp 300mbps ya,5/25/2024 10:05,negative
@Harrie_70,49 delay bng ml,5/25/2024 10:03,negative
@ridhwan9754,gunung woilah,5/25/2024 12:24,negative
@fresyafitriannugraha3878,starbucks keliling,5/25/2024 9:59,neutral
@rachmathidayat3268,jika kena hujan gimana bang langit mendungping  stabil tidak,5/25/2024 9:55,negative
@dirgianandianto9114,inti starlink cocok pulau gunung yang tidak tower,5/25/2024 9:52,positive
@dirgianandianto9114,dar info klau jaring data seluler bang lapang situ rumah tower jaring pasti,5/25/2024 9:51,neutral
@andriinvestama5999,pilih residensial inisesekali bawa antena kota tidak omnaik gunung gitu,5/25/2024 9:48,neutral
@radensyahputra2586,semoga tekomtol ,5/25/2024 9:41,positive
@dadangirawan9988,selagi kena paket mending pake karya anak bangsa saja beli dah mahal paket dah mahal mikir2 jika posisi desa pake pake telkom saja ngeluh paket ,5/25/2024 9:40,negative
@danifirmansyah16,biar tidak monopoli harga pake lokal minggu 34 kali ganggu kabel putus worth it dipake gilir telat bayar hari langsung denda otoriter,5/25/2024 10:03,negative
@dadangirawan9988,hahaha ya gmn this is indon esia om wkwkwk,5/25/2024 10:11,negative
@bintangbara9743,internet kabel buang  pasang 4 rumah,5/25/2024 9:38,negative
@fadlysegeri5558,saya ken beli jika barang yang bekas bang radit reviuw,5/25/2024 9:37,neutral
@ismehero4491,nepati omong telkomsel sebar indonesia eh nepatin starlink,5/25/2024 9:34,negative
@Bangtoyip99,kirakira hujan petir starlinknya on kira2 kesamber kilat tidak yak,5/25/2024 9:33,neutral
@Bayongg99,cabut kabel,5/25/2024 23:30,negative
@baritamarpaung4893,cekoutnya gimana sudah buka link stock sedia,5/25/2024 9:33,neutral
@suriadi_effendi,mahal bulan starlink cerewet mending pake wifi,5/25/2024 9:29,negative
@muhammadafliananda4013,jika gratis saya beli ,5/25/2024 9:25,neutral
@sicomel945,selamat tinggal kabel semerawut,5/25/2024 9:25,positive
@samuelantoni1701,sip saya beli lahan laut ,5/25/2024 9:22,positive
@anlucreation,coba papua bang,5/25/2024 9:21,neutral
@rahmatsahid9206,maling jika mudik hahaha indonesia emang beda,5/25/2024 9:20,positive
@ahmadluthfihardifa7104,berkah starlink musibah produk lokal  produk lokal inovasi,5/25/2024 9:17,positive
@novembrainzach25,kota jakarta pulau pulau jawa,5/25/2024 9:14,neutral
@anjaymabar9725,ask jika order official kena pajak tidak,5/25/2024 9:14,neutral
@tkythoms,starlink hadir telkom ketarketir,5/25/2024 9:14,negative
@bigfishfishing,cocok kapal nelayan,5/25/2024 9:12,positive
@frdss,percaya omong 10 anda starlink lanjut bentuk seperti bentuk komputer zaman zaman starlink besok layak hp,5/25/2024 9:11,negative
@metropolitan4343,gila emang mas elon,5/25/2024 9:07,negative
@chrissj3722,gini kompetisi enak consumer,5/25/2024 9:06,positive
@UpinIpin-kf8th,bs pakai brp unit hp bang,5/25/2024 9:02,neutral
@YAFETHANOK,semoga tidak karyawan provider internet kena phk gara2 hadir starlink indonesia,5/25/2024 9:01,neutral
@rizkyafriansyah5433,tidak  starlink mobile gitu saya bawa,5/25/2024 9:01,neutral
@viqkurnia2532,anut bumi datar menang lihat tidak percaya satelit starlink pake satelit pake internet kabel,5/25/2024 8:49,negative
@viqkurnia2532,main game tidak emosi inu mah,5/25/2024 8:49,positive
@user-rz3qc2nv8w,nambang btc tuh,5/25/2024 8:48,neutral
@dz_7732,takut maling,5/25/2024 8:46,negative
@bekulersop3234,jika perusahaankantor bole tidak ya,5/25/2024 8:44,negative
@muhammadiqbal-on3ze,jauh2 cari gx internet hero  miya wkwkwk,5/25/2024 8:44,negative
@arispriyanto3206,speed test  seperti jepang 200mbps,5/25/2024 8:38,neutral
@chayunchayun9722,rp 500000 tenang berat brp kg dah rongsok itung,5/25/2024 8:37,neutral
@hoNEKOdayo,bang jika gaada langit gimana,5/25/2024 8:36,negative
@fauzanihwanudin7994,telkom gadiajak korupsi anjr,5/25/2024 8:36,negative
@andimuh.alifuddin2175,satelit langsung mati langsung jatuh bumi nggk yah,5/25/2024 8:30,negative
@mosalahisaking3525,telkomsel auto mampus biaya kuota mahal kualitas ambuaradul,5/25/2024 8:30,negative
@andwiajisaka462,tahan patok burung tidak,5/25/2024 8:24,negative
@uda_arman,brapa user wifinya bg kasih pasword tidak bg,5/25/2024 8:24,neutral
@DeddyM75,gimana kabar kabel optik sampe dsini kabar gimana provider kabel optik hati2 satelitenya banyak sampah atmosfer jatuh rumah,5/25/2024 8:22,negative
@drstone20,nama miya  irregular fix tog fans,5/25/2024 8:21,negative
@SoboKendal,mantap starlink jika pas hujan mendung yah,5/25/2024 8:20,neutral
@HoshiNara-vv3bo,anda tidak yang ngebacot internet cepat tidak belakang sedih sampe bodoh penghianat kedok partai yang lindung balik nama presiden irsoekarno,5/25/2024 8:19,negative
@belajarilmu2009,starlink kalah jauuuuhhh teknologi kuno batu lingkar tasikmalaya,5/25/2024 8:18,negative
@ke_ivans,kyknya takut yahh wifi starlink 50000 satelit mmmmmm,5/25/2024 8:18,negative
@rexs6746,indihomo perbaikin kualitas internetnya  biar tidak semena2 konsumen,5/25/2024 8:17,negative
@luckymanmustofa7945,jika cuaca mendung hujan mesti sinyal kuat hilang gantung pakai frekuensi s band ku band,5/25/2024 8:15,neutral
@edwintismail2020,pakai  jika sudah yang pake ngleg tidak ya salut deh yang buat revolusioner,5/25/2024 8:14,positive
@user-sy6nd2yt7d, detail,5/25/2024 8:14,neutral
@hmchannel466,tanah petir ngak ya,5/25/2024 8:13,negative
@ghostikn,ijin jika langgan yang 750k pindah pindah tidak kota a besok kota b mohon bantu,5/25/2024 8:06,neutral
@nurwino4881,sudah bahas channel nanangmrk,5/28/2024 1:12,neutral
@dewahutasoit,unlimited donk iyaaa,5/25/2024 8:02,positive
@drstone20,wowowowoow,5/25/2024 8:00,positive
@peachandbluesky,mantap starlink,5/25/2024 7:54,positive
@alexandersoed3622,coba jika tidak korupsi bts 8 trilyunstarlink masuk indonesia,5/25/2024 7:50,neutral
@BAM_BengawanAgroMulia,bang pake ground ndakdan aman ndk dari petir hujanbalas pakai vidio bang,5/25/2024 7:50,neutral
@user-ri7yu6yb7u,coba naek gunung  bang david,5/25/2024 7:48,neutral
@rioardiana6001,fe,5/25/2024 7:48,positive
@BadBoy-uf6mj,coba gunung bang,5/25/2024 7:45,neutral
@KawanDhika2,1 kali beli bulan gtu,5/25/2024 7:41,neutral
@bulldroid5625,papua cocok,5/25/2024 7:41,positive
@fesbuk-si9qt,gilaa mah,5/25/2024 7:40,negative
@anonymall,orang seperti sembunyi villa hutan,5/25/2024 7:37,negative
@fffw1826,jika listrik hutan,5/25/2024 7:56,neutral
@RoyAndika,anak fe tidak pake wkwwkwk,5/25/2024 7:33,negative
@mohammadrezapahlevi1426,2058 wht,5/25/2024 7:32,neutral
@Dragonof31,kopi  kopi saja bang,5/25/2024 7:25,neutral
@aosbryl,hujan gimana,5/25/2024 7:25,negative
@IGustiAgungMahendraPutra,bagaiamana badai hujan awan coba daerah curah hujan bandung bogor aman i know hardware will survive speednya,5/25/2024 7:24,positive
@thomasjuniardi3559,murah handphone 5g lengkap ama paket internetnya bulan,5/25/2024 7:19,positive
@gubukchanel7892,powerbank  beli mana kak,5/25/2024 7:17,neutral
@bram8490,perangkat tangkap sinyal internetnya ringkas starlink perangkat masuk tas simpel itudengan pakai power daya tenaga matahari suplai listrik nyaapa  yang ngak ellon musksemua,5/25/2024 7:17,positive
@w.caniviarieza2950,jika sudah gbung jln2 negri gtu yaa,5/25/2024 7:16,neutral
@neroero123,kominfo internet kenceng,5/25/2024 7:16,negative
@bram8490,perangkat  bawa mana puncak gunung yang listriknyabeda dengan perangkat operator lai pakai ribetyg ngak pakai ribet,5/25/2024 7:13,positive
@Shafwan_Farizi,bahaya nihh mas davidelon musk perlahan kuasa pangsa pasar indonesiakita orang indonesia wajib pakai satelit satria 1,5/25/2024 7:08,negative
@tikuswati,percaya hp yang koneksi yang hubung langsung satelit,5/25/2024 7:04,neutral
@user-pu1ll8lm6y,mas harga,5/25/2024 6:40,neutral
@dodisukmayadi8628,starlink simpan lokasi koordinat geografis antenna pakai starlink provider iya lokasi tinggal langsung rudal drone hahah kena mbledossh deeh,5/25/2024 6:36,negative
@maruhumnapitupulu5371,lokasi gps  lgian ngapain rudal serang drone mank wilayah lo tinggal perang ya perang adu mulut,5/27/2024 13:38,negative
@MRJoe_abidinMRBeen,bang ganti password internet starting gimana  bang lalo internet ruter gampang banget ganti masukin alamat ip ruter  saja browser jika starting gimana  bang,5/25/2024 6:27,negative
@mansondavis,ce be en lmao,5/25/2024 6:26,negative
@didisetiadi1420,pake kebun sawit tidak yah,5/25/2024 6:26,neutral
@bellminririhena4662,bang coba pake download bang kira2 cepat gmn bang,5/25/2024 6:25,neutral
@adrian_20399,semoga indinyet cepet benah sudah ngajun masang indinyet 5 tidak pasang alas sudah penuh,5/25/2024 6:23,positive
@novadwi9898,daki gunung senyum,5/25/2024 6:21,positive
@kakandhazi,listrik langit uang,5/25/2024 6:14,neutral
@kyukyuamaliaa,sampe pakai dg paket yang 750kbln total rp 5750k yaaa,5/25/2024 6:04,neutral
@artamahesabali,desa tetep mahal,5/25/2024 6:02,negative
@radenmaswanto7124,modal doang y bangapakah biaya bulan,5/25/2024 6:01,neutral
@iskandarsalik70,device dengan nirkabel,5/25/2024 5:58,neutral
@user-xm3mp7ze7v,saya gimana,5/25/2024 5:57,negative
@PEJANTANSNEWEN,alat starlink maju hancur tidak bahaya aman jika indo pakai alat aman data dll krna negara rusia tolak alat krna kait dengan aman,5/25/2024 5:56,negative
@galangprdyst,gedebak gedebuk bener asa tidak sayang bgt barang barang,5/25/2024 5:42,negative
@takeover1949,beli hardware  ya bos gkperlu bayar bulan limited akses,5/25/2024 5:34,negative
@aprintunggal0899,saja pake telkomsel ping nya70 60 main mobaleggen,5/25/2024 5:19,neutral
@5filmspoiler,tinggal wifi operator lokal yang mahal tidak,5/25/2024 5:07,negative
@putrakazama6235,mantap telkomsel ketar tir dengan starlink soalny harga paket mahal2 enak jidat rubah harga paket tidak ngotak,5/25/2024 5:04,negative
@achmadghofar3860,kawann,5/25/2024 7:01,positive
@UknowRohman782,starlink keliling,5/25/2024 5:03,neutral
@frazaekaardhiansyah4546,atur jarak sinyal bang test,5/25/2024 5:02,neutral
@ZonaMerah-10,terimakasih jokowi opung susah payah loby elon bal resmi starlink,5/25/2024 5:01,negative
@khoirulilham7794,45kilo  zac semen om,5/25/2024 5:01,neutral
@5filmspoiler,tinggal wifi2 tidak milik lokal pedalaman2 papua yang harga paket tidak ngotak tinggal yang tidak biar bangkrut seklian,5/25/2024 5:00,negative
@MRCHANNEL2123,teman2 sprti pdalaman papua yang sulit mahall bantu yang oprator lokal ketar tir starlink bawah gope auto bangkrut oprator yang sengak,5/25/2024 4:56,negative
@arisprasmiyanto5777,papua sudah yang pake psn pasifik satelit nusantara,5/27/2024 3:24,negative
@pramudana1411,speed starlink kencang,5/27/2024 6:09,neutral
@alfamiredomido2071,knp papua anggap dalam bnyak daerah yang dalam lu jika papua saya jamin betah sodara sana org papua saudara jika lu kenal ketemu ken saya ancorin lu mulut,5/27/2024 21:34,positive
@justanotherme792,papua tidak dalam,5/27/2024 22:15,neutral
@mizuni.chaann,dalam rujuk sulit jangkau bahas sinyal yang butuh tower marah papua yang jamah sulit koneksi internetnya ngamok,5/28/2024 0:53,negative
@fatahillahfata260,koneksi bg router,5/25/2024 4:54,negative
@anaknyaleon6115,revolusioner yang uang,5/25/2024 4:50,negative
@alnolimit2368,bulan  bayar,5/25/2024 4:47,negative
@despect4tor78,lemah besar ya tidak internet kampung wkwk jika pikir solusi saudarasaudara pelosok susah bagi internet fiber eh pas bang david bilang tidak internet rt rw langsung sirna pikir wkwk ya sudah mah main orangorang seperti hehe,5/25/2024 4:46,negative
@potraitmode,kasi kaum bumi datar myari celah bantah,5/25/2024 4:37,negative
@im_silenthysteria,1527 stripping whut,5/25/2024 4:35,neutral
@udiobasuki2569,hati2 usaha usa awas sadap manfaatin data pribadi,5/25/2024 4:34,negative
@villager848,telkomsat,5/25/2024 4:34,neutral
@404-Not-Foundl,internet cepat,5/25/2024 4:29,negative
@Tama_x_brown, kena hujan langsung ilang koneksi alias ngelag banh,5/25/2024 4:28,negative
